id,type,state,created_at,updated_at,title,description,close_at,total_class_hours,keywords
210323,COURSE,ONGOING,2022-02-18 3:26,2023-11-20 1:19,4인4색 노하우로 -210323,4명의 이모티콘 작,NULL,20,"이모티콘,기획&제작,승인법,가성비,이모티콘 제작,이모티콘 기획,이모티콘 승인,김영삼,말랭,말랭스튜디오,EB,지렁이네,카카오,네이버,OGQ,라인,캐릭터,드로잉,아이패드,태블릿,포토샵,일러스트레이터,클립스튜디오,프로크리에이트,애니메이트,모션,애니메이션,일러스트,올인원,그림,취미,N잡,부업,망상토끼,입문"
210301,COURSE,ONGOING,2022-02-17 6:35,2022-11-16 2:19,(B2B) K-Di-210301,NULL,NULL,19,NULL
210300,COURSE,ONGOING,2022-02-17 6:28,2022-11-16 4:05,K-Digital -210300,NULL,NULL,23,NULL
210299,COURSE,ONGOING,2022-02-17 6:21,2022-11-16 2:30,K-Digital -210299,NULL,NULL,NULL,NULL
210265,COURSE,ENDED,2022-02-16 9:31,2023-12-31 0:01,KB ACE Aca-210265,서비스 기획의 필수,2023-12-30 15:00,58,
210127,COURSE,ONGOING,2022-02-08 12:45,2024-01-25 18:03,김민태의 프론트엔드-210127,우아한형제들 기술이,NULL,15,"Frontend,주니어개발자,실무강의,실전대비,자바스크립트,Javascript,타입스크립트,Typescript,리액트,React,React.js,노드,Node.js,Node,graphql,프론트엔드심화,협업,리팩토링,msa,웹앱,커리어,우아한형제들,개발,프로그래밍"
210126,COURSE,ONGOING,2022-02-08 8:43,2023-06-01 1:18,30개 글감으로 에-210126,베스트셀러 작가의 ,NULL,NULL,"글쓰기,출판,정영욱,OWOOK,플러스,에세이,작가되기"
210120,COURSE,ONGOING,2022-02-08 5:25,2023-12-13 8:04,직장인을 위한 파이-210120,사전지식 필요 없는,NULL,102,"데이터분석,파이썬,시각화,데이터 분석,태블로,데이터 시각화 툴,데이터시각화툴,데이터시각화 툴,파이썬 활용,파이썬활용,파이썬 프로젝트 추천,파이썬프로젝트 추천,파이썬프로젝트추천,powerbi,BI,power bi"
210119,COURSE,ONGOING,2022-02-08 4:54,2022-12-09 8:43,(B2B) K-Di-210119,NULL,NULL,33,NULL
210118,COURSE,ONGOING,2022-02-08 4:46,2022-11-16 4:13,(B2B) K-Di-210118,NULL,NULL,NULL,NULL
210110,COURSE,ONGOING,2022-02-07 6:23,2022-11-16 2:30,K-Digital -210110,NULL,NULL,NULL,NULL
210089,COURSE,ONGOING,2022-02-04 1:56,2022-11-16 4:23,K-Digital -210089,NULL,NULL,28,NULL
210088,COURSE,ONGOING,2022-02-04 1:45,2022-11-16 2:19,(B2B) K-Di-210088,NULL,NULL,19,NULL
210077,COURSE,ONGOING,2022-02-03 6:38,2022-11-16 4:18,(B2B) K-Di-210077,NULL,NULL,33,NULL
210043,COURSE,ONGOING,2022-01-26 9:47,2023-11-20 1:19,The RED: I-210043,헐리우드 VFX 스,NULL,30,"모델링, VFX, 3D모델링, 영상, 캐릭터, MikeHong, 마이크홍"
210014,COURSE,ONGOING,2022-01-26 2:22,2023-11-20 1:29,20가지 급락 이벤-210014,공포를 용기로 바꾸,NULL,14,"오종태,약세장,복잡계,투자레터,투자전략"
210000,COURSE,ONGOING,2022-01-25 7:45,2023-11-20 1:19,star741의 3-210000,단기간에 팔로워 2,NULL,20,"캐주얼,일러스트,채색,클립스튜디오,포토샵,배경,이펙트,오브젝트,표현,묘사,사전,스타,스타741,star,STAR,star741,STAR741,드로잉,강의"
209939,COURSE,ONGOING,2022-01-24 6:24,2022-11-16 2:19,(B2B) K-Di-209939,NULL,NULL,19,NULL
209938,COURSE,ONGOING,2022-01-24 5:57,2022-11-16 2:39,K-Digital -209938,NULL,NULL,23,NULL
209926,COURSE,PENDING,2022-01-21 4:56,2022-11-16 2:29,K-Digital -209926,NULL,NULL,NULL,NULL
209884,COURSE,ONGOING,2022-01-18 7:25,2022-12-21 2:37,sudo : Tec-209884,리눅스에서 명령어 ,NULL,10,"테크리더,sudo22,컨퍼런스영상,커리어,개발컨퍼런스,테크컨퍼런스,라이브컨퍼런스,개발세미나,세미나,컨퍼런스,수도,온라인세미나,CTO,네카라쿠배,카카오,라인,배달의민족,우아한형제들,네이버"
209871,COURSE,ONGOING,2022-01-17 8:40,2022-11-16 4:18,(B2B) K-Di-209871,NULL,NULL,33,NULL
209867,COURSE,HIDDEN,2022-01-14 10:07,2023-06-01 1:28,AI/Data Sc-209867,Global Exp,NULL,7,"AI,Data_Science"
209866,COURSE,HIDDEN,2022-01-14 8:30,2022-11-02 1:45,UX Explore-209866,각 분야에서 최고의,NULL,6,"UXUI,컨퍼런스,UX,디자인,디자이너,ui"
209851,COURSE,ONGOING,2022-01-14 2:42,2023-11-20 1:19,카콜의 가볍게 시작-209851,30가지 크로키와 ,NULL,8,"아이패드,드로잉,크로키,일러스트,그림,취미,올인원,프로크리에이트"
209845,COURSE,ONGOING,2022-01-13 6:33,2023-11-20 1:19,쟈니브로스의 영상 -209845,국내 최대 규모 영,NULL,25,"쟈니브로스,영상기획,영상편집,올인원,뮤직비디오,뮤직비디오기획,뮤직비디오편집,알렉사,색보정,CG"
209844,COURSE,ONGOING,2022-01-13 5:45,2023-11-20 1:19,IREN의 배경과 -209844,예쁜 배경과 소품이,NULL,17,"배경,일러스트,캐주얼,채색,드로잉,태블릿,포토샵,클립스튜디오, 이렌, iren, 아이렌, IREN, 인체, 강의, 소품, 오브젝트, 캐릭터, 타블렛"
209842,COURSE,HIDDEN,2022-01-13 2:03,2023-11-20 1:29,한 번에 끝내는 부-209842,다수의 프로젝트를 ,NULL,45,"부동산,디벨로퍼,부동산디벨로퍼,부동산개발,평생소장,투자,수익,초격차,가치창출,전문가,미래실천전략"
209777,COURSE,ONGOING,2022-01-12 6:12,2023-11-20 0:41,테크보이 워니의 파-209777,개발 환경 구축부터,NULL,9,"코딩입문,파이썬,자동매매봇,코딩왕초보,Python,HTML,CSS,파이썬문법,파이썬속성,배포,테스트,개발환경구축,Flask,파이썬초보,파이썬초급, 파이썬기초, 파이썬입문"
209758,COURSE,ONGOING,2022-01-10 4:53,2022-01-10 4:58,메가바이트 스쿨 L-209758,메가바이트 스쿨 L,NULL,NULL,"GA4,마케팅,데이터마케팅,구글애널리틱스,파이어베이스,데이터스튜디오,GAIQ,데이터"
209755,COURSE,ONGOING,2022-01-10 4:37,2022-01-10 4:47,메가바이트 스쿨 L-209755,메가바이트 스쿨 L,NULL,NULL,"태블로끝판왕,업무 생산성,PPT,보고서"
209754,COURSE,ONGOING,2022-01-10 4:36,2022-01-12 4:28,메가바이트 스쿨 L-209754,메가바이트 스쿨 L,NULL,NULL,"평생소장,Node.js,프로젝트,풀스택,프로그래밍,백엔드 개발,노드,웹개발"
209753,COURSE,ONGOING,2022-01-10 4:31,2022-11-16 2:29,K-Digital -209753,NULL,NULL,NULL,NULL
209752,COURSE,ONGOING,2022-01-10 4:29,2022-01-10 4:33,메가바이트 스쿨 L-209752,메가바이트 스쿨 L,NULL,NULL,"데이터분석툴,실습,데이터사이언스,데이터분석"
209751,COURSE,ONGOING,2022-01-10 4:28,2022-11-16 4:23,K-Digital -209751,NULL,NULL,28,NULL
209750,COURSE,ONGOING,2022-01-10 4:23,2022-01-11 8:29,메가바이트 스쿨 L-209750,메가바이트 스쿨 L,NULL,NULL,"코드리뷰,레거시,TDD,프로그래밍,개발자 커리어,더레드"
209749,COURSE,ONGOING,2022-01-10 4:21,2022-01-10 4:25,메가바이트 스쿨 L-209749,메가바이트 스쿨 L,NULL,NULL,"데이터분석툴,실습,데이터사이언스,데이터분석"
209748,COURSE,ONGOING,2022-01-10 4:21,2022-01-10 4:53,메가바이트 스쿨 L-209748,메가바이트 스쿨 L,NULL,NULL,"평생소장,45학점,프로그래밍,개발자 커리어,132시간,컴공,컴퓨터공학,전공지식,이론,개념"
209747,COURSE,ONGOING,2022-01-10 4:13,2022-01-10 4:17,메가바이트 스쿨 L-209747,메가바이트 스쿨 L,NULL,NULL,"데이터분석툴,실습,데이터사이언스,데이터분석"
209746,COURSE,ONGOING,2022-01-10 4:12,2022-01-10 4:46,메가바이트 스쿨 L-209746,메가바이트 스쿨 L,NULL,NULL,"평생소장,React,클론코딩,프론트엔드,프로그래밍,프론트엔드 개발,리액트"
209745,COURSE,ONGOING,2022-01-10 4:10,2022-01-10 4:11,메가바이트 스쿨 L-209745,메가바이트 스쿨 L,NULL,NULL,"45학점,프로그래밍,개발자 커리어,132시간,컴공,컴퓨터공학,전공지식,이론,개념"
209743,COURSE,ONGOING,2022-01-10 3:59,2022-01-10 4:45,메가바이트 스쿨 L-209743,메가바이트 스쿨 L,NULL,NULL,"평생소장,100시간,React,Vue,프로그래밍, 프론트엔드 개발"
209742,COURSE,ONGOING,2022-01-10 3:57,2022-01-10 3:57,메가바이트 스쿨 L-209742,메가바이트 스쿨 L,NULL,NULL,"코딩테스트,알고리즘,모의고사,프로그래밍,개발자 커리어,코테,자바"
209741,COURSE,ONGOING,2022-01-10 3:54,2022-01-11 6:30,메가바이트 스쿨 L-209741,메가바이트 스쿨 L,NULL,NULL,"Top-tier,MSA,Java/Spring,프로그래밍,DevOps,데브옵스,자바,스프링,더레드"
209740,COURSE,ONGOING,2022-01-10 3:45,2022-01-10 3:46,메가바이트 스쿨 L-209740,메가바이트 스쿨 L,NULL,NULL,"JAVA,디자인패턴,중급,프로그래밍,DevOps,박은종,자바,데브옵스,객체지향"
209739,COURSE,ONGOING,2022-01-10 3:38,2022-01-10 4:26,메가바이트 스쿨 L-209739,메가바이트 스쿨 L,NULL,NULL,"평생소장,Java,Spring,프로그래밍,백엔드 개발,자바,스프링,백엔드,backend,웹개발,스프링부트,스프링클라우드,객체지향"
209736,COURSE,ONGOING,2022-01-10 3:03,2022-01-10 3:58,메가바이트 스쿨 L-209736,메가바이트 스쿨 L,NULL,NULL,"프로젝트,네카라쿠배,데이터사이언스,데이터분석"
209733,COURSE,ONGOING,2022-01-10 2:40,2022-01-10 3:22,메가바이트 스쿨 L-209733,메가바이트 스쿨 L,NULL,NULL,"평생소장,45학점,프로그래밍,개발자 커리어,132시간,컴공,컴퓨터공학,전공지식,이론,개념"
209732,COURSE,ONGOING,2022-01-10 2:18,2022-01-10 2:21,메가바이트 스쿨 L-209732,메가바이트 스쿨 L,NULL,NULL,"프로젝트,네카라쿠배,데이터사이언스,데이터분석"
209731,COURSE,ONGOING,2022-01-10 1:51,2023-06-01 1:12,메가바이트 스쿨 A-209731,메가바이트 스쿨 A,NULL,15,"자연어처리,BERT,GPT-3,데이터사이언스, 딥러닝, 인공지능"
209730,COURSE,ONGOING,2022-01-10 1:48,2023-06-01 1:12,메가바이트 스쿨 A-209730,메가바이트 스쿨 A,NULL,31,"NLG,딥러닝"
209729,COURSE,ONGOING,2022-01-10 1:41,2022-01-10 1:41,메가바이트 스쿨 A-209729,메가바이트 스쿨 A,NULL,15,"데이터엔지니어링,Spark,데이터사이언스,데이터"
209728,COURSE,ONGOING,2022-01-10 1:40,2023-06-01 1:12,메가바이트 스쿨 A-209728,메가바이트 스쿨 A,NULL,50,"파이썬,딥러닝,데이터사이언스,인공지능"
209727,COURSE,ONGOING,2022-01-10 1:39,2023-06-01 1:12,메가바이트 스쿨 A-209727,메가바이트 스쿨 A,NULL,128,"TensorFlow,Pytorch,Keras,데이터사이언스,딥러닝,인공지능"
209726,COURSE,ONGOING,2022-01-10 1:39,2022-01-10 4:25,메가바이트 스쿨 L-209726,메가바이트 스쿨 L,NULL,NULL,"평생소장,디지털마케팅,마케팅,SQL,태블로,GA,구글애널리틱스,인스타그램,페이스북,시장조사,광고,구글애즈,데이터스튜디오,데이터,콘텐츠,포토샵,프리미어,애프터이펙트,초격차,GAIQ,검색광고,GA4,태그매니저"
209725,COURSE,ONGOING,2022-01-10 1:39,2022-01-10 1:39,메가바이트 스쿨 A-209725,메가바이트 스쿨 A,NULL,32,"머신러닝,딥러닝"
209724,COURSE,ONGOING,2022-01-10 1:38,2022-01-10 1:38,메가바이트 스쿨 A-209724,메가바이트 스쿨 A,NULL,55,"머신러닝,파이썬,데이터사이언스,데이터"
209723,COURSE,ONGOING,2022-01-10 1:38,2022-01-10 1:38,메가바이트 스쿨 A-209723,메가바이트 스쿨 A,NULL,20,"데이터분석,머신러닝입문"
209722,COURSE,ONGOING,2022-01-10 1:37,2023-06-01 1:12,메가바이트 스쿨 A-209722,메가바이트 스쿨 A,NULL,NULL,"딥러닝,영상인식,파이썬,자율주행,데이터사이언스,인공지능"
209720,COURSE,ONGOING,2022-01-10 0:26,2023-12-18 5:41,글로벌 탑티어 헤지-209720,글로벌 헤지펀드 애,NULL,15,"평생소장,주식,투자,헤지펀드,자산운용사,펀드매니저,펀드,투자전략,기업분석,대차대조표"
209718,COURSE,ONGOING,2022-01-09 13:27,2023-06-01 1:12,메가바이트 스쿨 A-209718,메가바이트 스쿨 A,NULL,30,"영상처리,데이터사이언스,딥러닝,인공지능"
209717,COURSE,ONGOING,2022-01-09 13:25,2022-01-09 13:26,메가바이트 스쿨 A-209717,메가바이트 스쿨 A,NULL,15,"데이터엔지니어링,Spark,데이터사이언스,데이터"
209716,COURSE,ONGOING,2022-01-09 13:20,2023-06-01 1:12,메가바이트 스쿨 A-209716,메가바이트 스쿨 A,NULL,50,"파이썬,딥러닝,데이터사이언스,인공지능"
209715,COURSE,ONGOING,2022-01-09 13:14,2023-06-01 1:12,메가바이트 스쿨 A-209715,메가바이트 스쿨 A,NULL,128,"TensorFlow,Pytorch,Keras,데이터사이언스,딥러닝,인공지능"
209714,COURSE,ONGOING,2022-01-09 13:12,2022-01-09 14:19,메가바이트 스쿨 A-209714,메가바이트 스쿨 A,NULL,32,"머신러닝,딥러닝"
209713,COURSE,ONGOING,2022-01-09 13:10,2022-01-09 13:10,메가바이트 스쿨 A-209713,메가바이트 스쿨 A,NULL,55,"머신러닝,파이썬,데이터사이언스,데이터"
209712,COURSE,ONGOING,2022-01-09 13:08,2022-01-09 13:08,메가바이트 스쿨 A-209712,메가바이트 스쿨 A,NULL,20,"데이터분석,머신러닝입문"
209711,COURSE,ONGOING,2022-01-09 13:05,2023-06-01 1:12,메가바이트 스쿨 A-209711,메가바이트 스쿨 A,NULL,NULL,"딥러닝,영상인식,파이썬,자율주행,데이터사이언스,인공지능"
209686,COURSE,ONGOING,2022-01-05 1:49,2023-11-20 1:36,한 번에 끝내는 S-209686,가장 많은 Java,NULL,91,"평생소장,리팩토링,클론프로젝트,프로그래밍,백엔드 개발,스프링,배치,jpa,스프링부트,스프링배치,mvc,restdocs,스프링시큐리티,자바,java,백엔드,backend,server,서버,intellij,인텔리제이,네카라쿠배,springbatch,springcloud,스프링클라우드,springboot"
209677,COURSE,HIDDEN,2022-01-04 8:08,2024-01-15 10:05,스프링러너의 스프링-209677,실무 100% 반영,NULL,15,"평생소장,SpringMVC,SpringBoot,java,자바,mvc,스프링부트,백엔드,backend,Gradle,그래들,어노테이션,annotation,클린아키텍처,cleanarchitecture,json,springrunner,서버,I18N,네카라쿠배,당근마켓,응답처리,오류처리,webapi,ReflectoinAPI,프로필변경,프로필조회,웹api,프로그래밍,백엔드심화"
209673,COURSE,ONGOING,2022-01-04 5:28,2024-01-25 18:03,The RED : -209673,Android 아키,NULL,10,"앱개발,Android,아키텍처,안드로이드,프로그래밍,모바일,모바일앱,더레드,레드,대규모,의존성 주입,모바일 아키텍처,MVC,MVP,MVVM,MVI,Flux,DDD,멀티모듈,리팩토링,Dragger,Hilt,Top-tier,모바일심화"
209632,COURSE,ONGOING,2021-12-29 6:39,2023-11-20 1:36,Kubernetes-209632,Kubernetes,NULL,36,"쿠버네티스,문제풀이,예상문제,취득,요약집,모의고사,모의,공인자격증,유투버,시험,후기,이벤트"
209597,COURSE,ONGOING,2021-12-28 5:16,2023-11-20 0:41,한 번에 끝내는 데-209597,"Java, Pyth",NULL,120,"데이터엔지니어링,spark,데이터파이프라인,데이터웨어하우스,데이터프로세싱,데이터엔지니어,AWS,스칼라,scala,hadoop,하둡,스파크,아파치스파크,아파치하둡,에어플로우,airflow,kafka,카프카,flink,플링크,스트림 프로세싱,스트림프로세싱,kafka spark 차이,kafkaspark차이,kafka spark차이,kafkaspark 차이,kafka spark"
209541,COURSE,HIDDEN,2021-12-24 3:30,2023-09-01 2:37,7일 완성 패키지 -209541,데이터로 일하는 마,NULL,23,"데이터분석,SQL,디지털마케팅,마케팅,퍼포먼스마케팅,GA,구글애널리틱스,구글태그매니저,태블로,구글데이터스튜디오,성과,성과관리"
209540,COURSE,HIDDEN,2021-12-24 3:27,2023-09-01 2:37,7일 완성 패키지 -209540,디지털 마케팅 관련,NULL,21,"광고집행,디지털마케팅,인스타그램,페이스북,네이버마케팅,네이버,구글애즈,구글마케팅,광고,마케팅,마케팅 툴,마케팅툴,온라인 마케팅,온라인마케팅,마케팅 채널,마케팅채널,sns 채널별특징,sns채널별 특징,sns 채널별 특징,마케팅 취업,마케팅 취업 스펙,마케팅취업,마케팅 스펙,마케팅취업스펙,마케팅취업 스펙,마케팅 취업스펙,마케팅스펙,디지털 마케터,디지털마케터,마케팅 면접,마케팅면접,부동산,브랜드,브랜딩,에듀테크,콘텐츠마케터, 콘텐츠 마케터, 콘텐츠마케팅, 콘텐츠 마케팅, 주니어, 광고매체"
209535,COURSE,ONGOING,2021-12-23 9:41,2022-11-16 4:18,(B2B) K-Di-209535,NULL,NULL,33,NULL
209532,COURSE,ONGOING,2021-12-23 9:15,2022-11-16 2:39,K-Digital -209532,NULL,NULL,23,NULL
209531,COURSE,ONGOING,2021-12-23 9:11,2022-11-16 2:29,K-Digital -209531,NULL,NULL,NULL,NULL
209522,COURSE,ONGOING,2021-12-23 2:47,2023-11-20 0:41,빅데이터처리 wit-209522,빅데이터 분산처리의,NULL,100,"Spark,Hadoop,빅데이터처리,데이터엔지니어링,데이터엔지니어,스파크,하둡,apache"
209521,COURSE,ONGOING,2021-12-23 1:42,2023-11-20 1:19,The RED : -209521,5억명 이상이 사용,NULL,4,"디자이너,디자인,프로덕트디자인,UX디자인,UI디자인,UXUI,UX/UI,UXUI디자인,웹디자인,구글,에어비앤비,스포티파이,google,airbnb,spotify,GUI디자인,한유진,커리어,UIUX"
209503,COURSE,ONGOING,2021-12-21 7:27,2023-11-20 1:36,The RED : -209503,“국내 은행 1위 ,NULL,7,"평생소장,theRED,코루틴,코틀린,플로우,채널,안드로이드,모바일앱,앱만들기,동시성 프레임워크,통합적 처리,표준 예외 처리,리팩토링,gde 되는법,Android,프로그래밍,모바일,레드,순차적 코드 작성,에러 처리,ceh,stream,리액티브 익스텐션,dispatcher,더레드,앱개발,GDE,네카라쿠배"
209447,COURSE,ENDED,2021-12-18 4:02,2022-01-07 9:18,[60일특강] 공여-209447,엑셀 기본 문제를 ,2021-12-24 14:59,8,68%할인
209207,COURSE,ENDED,2021-12-13 1:46,2023-02-06 5:22,The Front -209207,최소 50건의 딜을,2022-03-04 15:00,24,
209133,COURSE,ONGOING,2021-12-09 8:54,2022-11-16 4:18,(B2B) K-Di-209133,NULL,NULL,33,NULL
209132,COURSE,HIDDEN,2021-12-09 8:44,2023-06-01 1:28,AI/Data Sc-209132,패스트캠퍼스 주최 ,NULL,7,"AI,데이터사이언스,AI컨퍼런스,데이터사이언스컨퍼런스"
209126,COURSE,HIDDEN,2021-12-09 4:12,2022-04-07 5:06,UX Explore-209126,각 분야에서 최고의,NULL,6,"UXUI,컨퍼런스,UX,디자인,디자이너"
209115,COURSE,ONGOING,2021-12-08 6:17,2023-10-10 0:15,김동원의 저예산 마-209115,"페이지나 콘텐츠, ",NULL,12,"검색광고,저예산마케팅,상위노출,SEM,SEO,네이버,구글,저예산,무자본,마케팅,검색엔진,최적화,구글검색광고,구글애널리틱스,마케팅 툴,마케팅툴,온라인마케팅,온라인 마케팅,마케팅 채널,마케팅채널,sns 채널별특징,sns채널별 특징,sns 채널별 특징,마케팅 취업,마케팅취업,마케팅 취업 스펙,마케팅취업스펙,마케팅 스펙,마케팅취업 스펙,마케팅 취업스펙,마케팅스펙,디지털 마케터,디지털마케터,마케팅 면접,마케팅면접,부동산,브랜드,브랜딩,에듀테크,콘텐츠마케터, 콘텐츠 마케터, 콘텐츠마케팅, 콘텐츠 마케팅, 주니어, 광고매체"
209093,COURSE,ONGOING,2021-12-06 7:54,2023-11-20 1:19,배곡파 작가의 웹소-209093,리디북스 BL 월간,NULL,21,"웹소설,BL,남자,일러스트,실사,실사풍,드로잉,글레이징,포토샵,타블렛,해부학,도형화,컬러,리디북스,리디,리마,남자캐릭터,수콩,곽수빈"
209074,COURSE,ONGOING,2021-12-04 2:32,2023-11-20 1:19,Realistic -209074,"국내 대표 게임사,",NULL,36,"게임,캐릭터모델링,3D모델링,게임 모델링,게임 3d 모델링,게임 캐릭터 모델링,3d 캐릭터 모델링,3d 게임 캐릭터 모델링,3d 게임 캐릭터,모델링 강의,3d 게임 모델링,oozoo 게임,oozoo,ZBRUSH,3DXMAS,마모셋,SUBSTANCEPAINTER"
209036,COURSE,ONGOING,2021-12-02 9:57,2023-11-20 1:29,상가 대통령 김인만-209036,상가 투자 완벽 정,NULL,10,"상가투자,부동산,상가,수익형부동산,상업용부동산,재테크"
209034,COURSE,ONGOING,2021-12-02 8:33,2022-11-16 4:12,(B2B) K-Di-209034,NULL,NULL,NULL,NULL
209022,COURSE,ONGOING,2021-12-01 7:30,2023-11-20 0:41,한 번에 끝내는 데-209022,지저분한 RAW D,NULL,63,"데이터분석,엔지니어링,머신러닝,데이터 사이언스, 데이터사이언스, 데이터싸이언스, 캐글, 컴피티션, 경진대회, Kaggle"
209016,COURSE,ONGOING,2021-12-01 5:40,2023-12-20 7:19,"나의 칼퇴치트키, -209016",새해부터 반복업무는,NULL,11,"파이썬,크롤링,자동화,매크로,업무자동화,김왼손,마케팅,웹크롤링,크롤"
209010,COURSE,ONGOING,2021-11-30 10:21,2023-11-20 1:19,성립의 아이패드 오-209010,유명 브랜드ㆍ아티스,NULL,14,"아이패드,드로잉,인물화,일러스트,그림,취미,굿즈,인물드로잉,오일파스텔,애니메이션,올인원,프로크리에이트,일러스트레이터"
208963,COURSE,HIDDEN,2021-11-29 1:22,2023-12-04 1:40,Kubernetes-208963,강의 하나로 Kub,NULL,181,"평생소장,쿠버네티스,도커,마이크로서비스,아키텍처,아키텍쳐,운영,실습,프로젝트,데브옵스,devops,ci/cd,gitops,모니터링,helm,yaml,자격증,트러블슈팅,k8s,aws,eks,gcp,cloud,클라우드,인프라,infra,네카라쿠배,삼성,리눅스,컨테이너,microservice,msa,sre,엔지니어"
208962,COURSE,HIDDEN,2021-11-29 0:38,2023-07-31 5:03,Fastcampus-208962,마케팅 직무의 취업,NULL,85,"취업준비,디지털마케팅,멘토링,자소서,면접,취업,예비마케터,데이터,퍼포먼스마케팅,콘텐츠마케팅,SQL,검색광고마케터,SQLD,자격증,GAIQ,구글애즈,마케팅,자기소개서"
208856,COURSE,HIDDEN,2021-11-22 2:14,2023-09-14 1:01,30개 프로젝트로 -208856,100개 기능을 구,NULL,82,"평생소장,프론트엔드,프로젝트,프론트엔드프로젝트,프론트엔드포트폴리오트,JavaScript,자바스크립트,CSS,HTML,리액트,React,Redux,Vue,frontend,express.js,node.js,day.js,firebase,리덕스,주니어개발자,주니어 개발자,프론트엔드 개발자,프론트엔드개발자,개발자 취업,개발자취업,웹호스팅,웹사이트,웹사이트 만들기,웹사이트만들기,웹만들기,웹 만들기,웹개발강의,웹 개발 강의,vuejs,express,node,netlify,typescript,타입스크립트,sass,vercel,클론코딩,컴포넌트,상태관리,스타일링,빌드,테스팅,heroku,프론트엔드입문,프론트엔드기초"
208854,COURSE,HIDDEN,2021-11-22 1:49,2024-01-08 9:53,The RED : -208854,Youtube 본사,NULL,5,"PM,프로덕트매니저,서비스기획,서비스기획자,PO,Productmanager,더레드,실리콘밸리"
208799,COURSE,ONGOING,2021-11-19 1:46,2023-11-20 1:29,올인원 패키지 : -208799,전환과 리텐션을 높,NULL,44,"그로스마케팅,마케팅자동화,이하석,퍼포먼스,자동화,슬랙,자피어,이메일마케팅,개인화"
208748,COURSE,HIDDEN,2021-11-17 13:49,2023-01-16 6:19,sudo : CTO-208748,리눅스에서 명령어 ,NULL,10,"라이브컨퍼런스,라이브Q&A,CTO"
208732,COURSE,ONGOING,2021-11-17 8:43,2023-12-03 23:03,Android 앱 -208732,앱 개발 기초 지식,NULL,50,"안드로이드,앱개발,코틀린,모바일,앱개발입문,앱개발기초,앱개발초급,안드로이드기초,클론코딩,안드로이드입문,모바일앱,리팩토링,클린코드,안드,안드로이드앱,데이터베이스,배포,디버깅,구글플레이스토어,프로그래밍"
208723,COURSE,HIDDEN,2021-11-17 2:40,2023-11-22 0:56,The RED : -208723,전 우버 데이터 사,NULL,8,"데이터의사결정,실리콘밸리,머신러닝"
208692,COURSE,ONGOING,2021-11-16 2:20,2023-12-18 0:43,나의 커리어 치트키-208692,"입문자, 비전공자를",NULL,21,"데이터분석,Python,데이터사이언스,데이터시각화툴,데이터시각화 툴,데이터 시각화 툴,데이터 분석,태블로,파이썬 활용,파이썬활용,파이썬 프로젝트 추천,파이썬프로젝트 추천,파이썬프로젝트추천"
208687,COURSE,ONGOING,2021-11-16 0:52,2023-11-20 0:41,직장인이 진짜 필요-208687,귀찮고 반복적인 업,NULL,59,"평생소장,업무자동화,매크로"
208686,COURSE,ONGOING,2021-11-15 12:57,2023-12-05 7:43,해외주식명저로 배우-208686,펀드매니저/트레이더,NULL,5,"평생소장,주식,투자,이현열,퀀트,헤지펀드,자산운용사,펀드매니저,펀드,투자전략,주식 공부 입문,주식 입문,주식공부 입문,주식 공부입문,주식공부입문,주식입문"
208667,COURSE,ONGOING,2021-11-15 0:45,2022-11-16 2:28,K-Digital -208667,,NULL,NULL,NULL
208642,COURSE,ONGOING,2021-11-12 2:31,2023-11-20 1:29,3단계로 끝내는 직-208642,3년차 직장인도 성,NULL,5,"평생소장,직장인,부동산,오피스텔,꼬마빌딩,수익형부동산,상업용부동산,재테크"
208595,COURSE,HIDDEN,2021-11-12 1:03,2023-06-01 1:23,코꼬마를 위한 코딩-208595,개발자가 될 건 아,NULL,10,"코딩유치원,코딩입문,파이썬,코딩,유치원,입문,업무자동화"
208406,COURSE,ONGOING,2021-11-05 8:20,2023-11-20 1:29,사업 성패를 예측하-208406,현직 회계사가 알려,NULL,10,"사업타당성분석,온라인,타당성분석,사업성패예측,모델링,타당성분석실무,회계사,신사업도전,경제성수익,투자회수가능성예측,재무실사"
208383,COURSE,ONGOING,2021-11-05 2:37,2023-11-20 1:19,100개의 클론디자-208383,클론디자인 프로젝트,NULL,31,"클론디자인,ux,ui,uxui,디자인,초격차,디자이너,프로덕트,프로덕트디자인,커리어,조훈,스티그,피그마,제플린,디자인qa,ios,android,안드로이드,반응형,앱,웹,웹페이지,zeplin,figma,testflight,디자인시스템,프로토타이핑,컴포넌트,모바일,핸드오프,스타일가이드,아이콘,UX,UI,디자인툴,수콩,곽수빈,마케팅,웹 네비게이션,웹네비게이션,ui네비게이션,ui 네비게이션,UX/UI,주니어,피그마사용법,피그마 사용법,피그마 단축키,피그마단축키,UI 컴포넌트,UXUI,버튼"
208345,COURSE,HIDDEN,2021-11-03 6:01,2023-07-04 23:07,The Red : -208345,15년차 베테랑 엔,NULL,5,"Elasticsearch,검색엔진,지식그래프,knowledgegraph,엘라스틱서치,실리콘밸리,데이터,데이터사이언스,데이터엔지니어링,이미지검색,랭킹시스템개선"
208324,COURSE,ONGOING,2021-11-02 8:53,2023-11-29 4:17,권오상의 금융 아카-208324,온라인 최초공개 C,NULL,24,"권오상회계사,M&A,재무제표,인수합병,권오상회계강의,금융아카데미,합병,분할,재무실사실무,투자,자금조달,가치평가"
